id,district,street,number,address,lon,lat,geocode,inPestGhetto,inInternational
d1-1,1,Ág utca,4,Ág utca 4.,19.0303,47.495364,street-segment,0,0
d1-2,1,Aladár utca,6,Aladár utca 6.,19.035256,47.489541,street-segment,0,0
d1-3,1,Aladár utca,12,Aladár utca 12.,19.035299,47.48954,street-segment,0,0
d1-4,1,Alkotás utca,6,Alkotás utca 6.,19.023829,47.498743,street-segment,0,0
d1-5,1,Alkotás utca,8,Alkotás utca 8.,19.024214,47.491173,street-segment,0,0
d1-6,1,Alkotás utca,16,Alkotás utca 16.,19.023946,47.499512,street-segment,0,0
d1-7,1,Batthyány utca,12,Batthyány utca 12.,19.162396,47.516633,street-segment,0,0
d1-8,1,Batthyány utca,56,Batthyány utca 56.,19.162383,47.516626,street-segment,0,0
d1-9,1,Corvin tér,12,Corvin tér 12.,19.038248,47.502208,street-segment,0,0
d1-10,1,Csalogány utca,8/a,Csalogány utca 8/a.,19.03777,47.507721,street-segment,0,0
d1-11,1,Csalogány utca,38,Csalogány utca 38.,19.028904,47.507966,street-segment,0,0
d1-12,1,Derék utca,18,Derék utca 18.,19.034899,47.49251,street-segment,0,0
d1-13,1,Donáti utca,6,Donáti utca 6.,19.036759,47.503632,street-segment,0,0
d1-14,1,Donáti utca,16,Donáti utca 16.,19.036358,47.501091,street-segment,0,0
d1-15,1,Gellérthegy utca,29,Gellérthegy utca 29.,19.03317,47.495652,street-segment,0,0
d1-16,1,Hattyú utca,8/b,Hattyú utca 8/b.,19.031898,47.507151,street-segment,0,0
d1-17,1,Hattyú utca,21,Hattyú utca 21.,19.031454,47.507285,street-segment,0,0
d1-18,1,Iskola utca,27,Iskola utca 27.,19.037467,47.504229,street-segment,0,0
d1-19,1,Kapucinus utca,20,Kapucinus utca 20.,19.039059,47.500416,street-segment,0,0
d1-20,1,Kuny Domokos utca,4/a,Kuny Domokos utca 4/a.,19.028841,47.498416,street-segment,0,0
d1-21,1,Kuny Domokos utca,13,Kuny Domokos utca 13.,19.027542,47.497301,street-segment,0,0
d1-22,1,Lánchíd utca,13,Lánchíd utca 13.,19.041354,47.496894,street-segment,0,0
d1-23,1,Lisznyay utca,15,Lisznyay utca 15.,19.04084,47.501344,district-bbox,0,0
d1-24,1,Lisznyay utca,40,Lisznyay utca 40.,19.031997,47.493293,district-bbox,0,0
d1-25,1,Márvány utca,18,Márvány utca 18.,19.026666,47.495315,street-segment,0,0
d1-26,1,Mészáros utca,8,Mészáros utca 8.,19.030859,47.489044,street-segment,0,0
d1-27,1,Naphegy tér,2,Naphegy tér 2.,19.033211,47.49331,street-segment,0,0
d1-28,1,Naphegy tér,9,Naphegy tér 9.,19.033142,47.492929,street-segment,0,0
d1-29,1,Pala utca,8,Pala utca 8.,19.039114,47.500838,street-segment,0,0
d1-30,1,Pauler utca,5,Pauler utca 5.,19.0313,47.498063,street-segment,0,0
d1-31,1,Pauler utca,12,Pauler utca 12.,19.032915,47.497121,street-segment,0,0
d2-32,2,Áldás utca,6,Áldás utca 6.,19.025541,47.5181,street-segment,0,0
d2-33,2,Bajvívó utca,11,Bajvívó utca 11.,19.03067,47.50978,street-segment,0,0
d2-34,2,Barsi utca,3,Barsi utca 3.,19.024856,47.515235,street-segment,0,0
d2-35,2,Barsi utca,6,Barsi utca 6.,19.025936,47.515493,street-segment,0,0
d2-36,2,Barsi utca,11,Barsi utca 11.,19.024857,47.515196,street-segment,0,0
d2-37,2,Bimbó utca,10/a,Bimbó utca 10/a.,18.99817,47.527669,street-segment,0,0
d2-38,2,Bimbó utca,10/b,Bimbó utca 10/b.,18.998142,47.527701,street-segment,0,0
d2-39,2,Bimbó utca,159,Bimbó utca 159.,19.0244,47.516258,street-segment,0,0
d2-40,2,Bimbó utca,168,Bimbó utca 168.,19.029825,47.513036,street-segment,0,0
d2-41,2,Bólyai utca,15,Bólyai utca 15.,19.032529,47.517074,street-segment,0,0
d2-42,2,Csapláros utca,9,Csapláros utca 9.,19.032586,47.508734,street-segment,0,0
d2-43,2,Eszter utca,4/b,Eszter utca 4/b.,19.02337,47.518787,street-segment,0,0
d2-44,2,Eszter utca,10,Eszter utca 10.,19.025097,47.517376,street-segment,0,0
d2-45,2,Eszter utca,13,Eszter utca 13.,19.026604,47.515942,street-segment,0,0
d2-46,2,Felhévízi utca,6,Felhévízi utca 6.,19.036919,47.527313,street-segment,0,0
d2-47,2,Felhévízi utca,28,Felhévízi utca 28.,19.033857,47.526195,street-segment,0,0
d2-48,2,Felvinci út,3,Felvinci út 3.,19.019072,47.515671,street-segment,0,0
d2-49,2,Frankel Leó út,10,Frankel Leó út 10.,19.036906,47.521102,street-segment,0,0
d2-50,2,Frankel Leó út,84,Frankel Leó út 84.,19.037066,47.515325,street-segment,0,0
d2-51,2,Frankel Leó út,100,Frankel Leó út 100.,19.036214,47.517533,street-segment,0,0
d2-52,2,Gül Baba utca,11,Gül Baba utca 11.,19.036585,47.516292,street-segment,0,0
d2-53,2,Gül Baba utca,12,Gül Baba utca 12.,19.035795,47.516249,street-segment,0,0
d2-54,2,Kapás utca,31,Kapás utca 31.,19.032969,47.508227,street-segment,0,0
d2-55,2,Kapás utca,39,Kapás utca 39.,19.032284,47.507256,street-segment,0,0
d2-56,2,Kapás utca,46,Kapás utca 46.,19.032573,47.507571,street-segment,0,0
d2-57,2,Keleti Károly utca,12,Keleti Károly utca 12.,19.032378,47.511275,street-segment,0,0
d2-58,2,Keleti Károly utca,16,Keleti Károly utca 16.,19.030531,47.511782,street-segment,0,0
d2-59,2,Keleti Károly utca,22,Keleti Károly utca 22.,19.023897,47.512903,street-segment,0,0
d2-60,2,Keleti Károly utca,28/b,Keleti Károly utca 28/b.,19.031053,47.511601,street-segment,0,0
d2-61,2,Keleti Károly utca,31,Keleti Károly utca 31.,19.032242,47.511227,street-segment,0,0
d2-62,2,Kitaibel Pál utca,5,Kitaibel Pál utca 5.,19.028203,47.511725,street-segment,0,0
d2-63,2,Kitaibel Pál utca,9,Kitaibel Pál utca 9.,19.02859,47.512284,street-segment,0,0
d2-64,2,Lajos utca,22,Lajos utca 22.,19.038467,47.527597,street-segment,0,0
d2-65,2,Marcibányi tér,9/b,Marcibányi tér 9/b.,19.02418,47.516939,district-bbox,0,0
d2-66,2,Margit körút,11,Margit körút 11.,19.027107,47.508229,street-segment,0,0
d2-67,2,Margit körút,71,Margit körút 71.,19.033517,47.511604,street-segment,0,0
d2-68,2,Medve utca,33,Medve utca 33.,19.035754,47.509169,street-segment,0,0
d2-69,2,Napsugár utca,9/a,Napsugár utca 9/a.,19.008899,47.534928,street-segment,0,0
d2-70,2,Petrezselyem utca,1,Petrezselyem utca 1.,19.028577,47.511333,street-segment,0,0
d2-71,2,Repkény utca,20,Repkény utca 20.,19.03292,47.526518,street-segment,0,0
d2-72,2,Retek utca,26,Retek utca 26.,19.02555,47.508324,street-segment,0,0
d2-73,2,Széll Kálmán tér,10,Széll Kálmán tér 10.,19.022116,47.507589,street-segment,0,0
d2-74,2,Szemlőhegy utca,11,Szemlőhegy utca 11.,19.027775,47.517566,street-segment,0,0
d2-75,2,Török utca,5,Török utca 5.,19.132206,47.46342,street-segment,0,0
d2-76,2,Ürömi utca,10,Ürömi utca 10.,19.034175,47.527044,street-segment,0,0
d2-77,2,Ürömi utca,24-26-28,Ürömi utca 24-26-28.,19.036021,47.52552,street-segment,0,0
d2-78,2,Ürömi utca,48,Ürömi utca 48.,19.033366,47.52774,street-segment,0,0
d2-79,2,Varsányi Irén utca,4,Varsányi Irén utca 4.,19.030813,47.509161,street-segment,0,0
d2-80,2,Varsányi Irén utca,11,Varsányi Irén utca 11.,19.028629,47.50882,street-segment,0,0
d2-81,2,Varsányi Irén utca,16,Varsányi Irén utca 16.,19.030736,47.509095,street-segment,0,0
d2-82,2,Varsányi Irén utca,38,Varsányi Irén utca 38.,19.028702,47.508854,street-segment,0,0
d2-83,2,Vérhalom utca,36/a-d,Vérhalom utca 36/a-d.,19.026909,47.520313,street-segment,0,0
d2-84,2,Virág árok,3,Virág árok 3.,19.001372,47.519825,street-segment,0,0
d3-85,3,Ágoston utca,11,Ágoston utca 11.,19.032082,47.546731,street-segment,0,0
d3-86,3,Akác köz,4,Akác köz 4.,19.044869,47.548173,street-segment,0,0
d3-87,3,Apát utca,38,Apát utca 38.,19.044574,47.558576,street-segment,0,0
d3-88,3,Apát utca,90,Apát utca 90.,19.044763,47.560461,street-segment,0,0
d3-89,3,Bécsi út,2,Bécsi út 2.,19.01136,47.577078,street-segment,0,0
d3-90,3,Bécsi út,9,Bécsi út 9.,19.029872,47.543735,street-segment,0,0
d3-91,3,Bécsi út,21,Bécsi út 21.,19.028162,47.551171,street-segment,0,0
d3-92,3,Bécsi út,82,Bécsi út 82.,19.029179,47.54876,street-segment,0,0
d3-93,3,Bécsi út,137,Bécsi út 137.,19.028015,47.551167,street-segment,0,0
d3-94,3,Bécsi út,147,Bécsi út 147.,19.030004,47.543843,street-segment,0,0
d3-95,3,Bécsi út,184,Bécsi út 184.,19.014577,47.574666,street-segment,0,0
d3-96,3,Bécsi út,197,Bécsi út 197.,19.028795,47.547787,street-segment,0,0
d3-97,3,Beszterce utca,17/b,Beszterce utca 17/b.,19.037339,47.534376,street-segment,0,0
d3-98,3,Bogdáni utca,3/b,Bogdáni utca 3/b.,19.04227,47.54984,street-segment,0,0
d3-99,3,Bogdáni utca,28,Bogdáni utca 28.,19.045172,47.549658,street-segment,0,0
d3-100,3,Bokor utca,1,Bokor utca 1.,19.038069,47.532075,street-segment,0,0
d3-101,3,Doberdó utca,37,Doberdó utca 37.,19.029664,47.536769,street-segment,0,0
d3-102,3,Erdőalja út,133/b,Erdőalja út 133/b.,19.006193,47.559874,street-segment,0,0
d3-103,3,Flórián tér,2,Flórián tér 2.,19.041092,47.540745,street-segment,0,0
d3-104,3,Flórián tér,4,Flórián tér 4.,19.041586,47.540923,street-segment,0,0
d3-105,3,Flórián tér,10,Flórián tér 10.,19.041622,47.540929,street-segment,0,0
d3-106,3,Föld utca,31,Föld utca 31.,19.032581,47.540321,street-segment,0,0
d3-107,3,Föld utca,40,Föld utca 40.,19.034759,47.540373,street-segment,0,0
d3-108,3,Góbé utca,24,Góbé utca 24.,19.032183,47.549239,street-segment,0,0
d3-109,3,Góbé utca,26,Góbé utca 26.,19.032226,47.549323,street-segment,0,0
d3-110,3,Gyógyszergyár utca,1,Gyógyszergyár utca 1.,19.028139,47.558519,street-segment,0,0
d3-111,3,Hévizi út,6/b,Hévizi út 6/b.,19.037806,47.550948,street-segment,0,0
d3-112,3,Hévizi út,49,Hévizi út 49.,19.037313,47.550654,street-segment,0,0
d3-113,3,Kecske utca,23,Kecske utca 23.,19.035204,47.532552,street-segment,0,0
d3-114,3,Kenyeres utca,32,Kenyeres utca 32.,19.037082,47.537603,street-segment,0,0
d3-115,3,Kerék utca,39,Kerék utca 39.,19.04163,47.545088,street-segment,0,0
d3-116,3,Kerék utca,42,Kerék utca 42.,19.042382,47.547808,street-segment,0,0
d3-117,3,Kerék utca,86,Kerék utca 86.,19.041864,47.545758,street-segment,0,0
d3-118,3,Kiscelli utca,35,Kiscelli utca 35.,19.03318,47.538734,street-segment,0,0
d3-119,3,Kiscelli utca,71,Kiscelli utca 71.,19.027487,47.538671,street-segment,0,0
d3-120,3,Kórház utca,15,Kórház utca 15.,19.042883,47.542101,street-segment,0,0
d3-121,3,Lajos utca,49/a,Lajos utca 49/a.,19.037675,47.524829,street-segment,0,0
d3-122,3,Lajos utca,57,Lajos utca 57.,19.04494,47.537385,street-segment,0,0
d3-123,3,Lajos utca,89,Lajos utca 89.,19.039833,47.530786,street-segment,0,0
d3-124,3,Lajos utca,163,Lajos utca 163.,19.041461,47.533541,street-segment,0,0
d3-125,3,Laktanya utca,9,Laktanya utca 9.,19.045783,47.542162,street-segment,0,0
d3-126,3,Laktanya utca,23,Laktanya utca 23.,19.046145,47.543111,street-segment,0,0
d3-127,3,Lőpormalom utca,1,Lőpormalom utca 1.,19.05702,47.566876,street-segment,0,0
d3-128,3,Lőpormalom utca,3,Lőpormalom utca 3.,19.056997,47.566894,street-segment,0,0
d3-129,3,Lőpormalom utca,5,Lőpormalom utca 5.,19.056996,47.567023,street-segment,0,0
d3-130,3,Majoránna utca,4,Majoránna utca 4.,19.034401,47.550257,street-segment,0,0
d3-131,3,Mátyáshegyi út,1,Mátyáshegyi út 1.,19.025635,47.532863,street-segment,0,0
d3-132,3,Mátyáshegyi út,10,Mátyáshegyi út 10.,19.025372,47.532752,street-segment,0,0
d3-133,3,Menedékház utca,67,Menedékház utca 67.,18.992558,47.568506,street-segment,0,0
d3-134,3,Mókus utca,6,Mókus utca 6.,19.043506,47.536961,street-segment,0,0
d3-135,3,Mókus utca,14,Mókus utca 14.,19.043442,47.536498,street-segment,0,0
d3-136,3,Mókus utca,20,Mókus utca 20.,19.043387,47.536412,street-segment,0,0
d3-137,3,Nagyszombat utca,6,Nagyszombat utca 6.,19.039782,47.532017,street-segment,0,0
d3-138,3,Pacsirtamező utca,11,Pacsirtamező utca 11.,19.039684,47.531953,street-segment,0,0
d3-139,3,Pacsirtamező utca,17,Pacsirtamező utca 17.,19.040951,47.540855,street-segment,0,0
d3-140,3,Pacsirtamező utca,19,Pacsirtamező utca 19.,19.040726,47.539098,street-segment,0,0
d3-141,3,Pacsirtamező utca,22/a,Pacsirtamező utca 22/a.,19.040737,47.540537,street-segment,0,0
d3-142,3,Pacsirtamező utca,22/b,Pacsirtamező utca 22/b.,19.040858,47.540444,street-segment,0,0
d3-143,3,Pacsirtamező utca,38,Pacsirtamező utca 38.,19.040511,47.539143,street-segment,0,0
d3-144,3,Pacsirtamező utca,58,Pacsirtamező utca 58.,19.041127,47.540235,street-segment,0,0
d3-145,3,Perc utca,5,Perc utca 5.,19.041455,47.536507,street-segment,0,0
d3-146,3,Raktár utca,16,Raktár utca 16.,19.041745,47.545727,street-segment,0,0
d3-147,3,Raktár utca,21,Raktár utca 21.,19.042114,47.545606,street-segment,0,0
d3-148,3,San Marco utca,61-63,San Marco utca 61-63.,19.035326,47.534916,street-segment,0,0
d3-149,3,Szél utca,14,Szél utca 14.,19.039388,47.545239,street-segment,0,0
d3-150,3,Szellő utca,5,Szellő utca 5.,19.039323,47.547898,street-segment,0,0
d3-151,3,Szentendrei út,10,Szentendrei út 10.,19.04377,47.549444,street-segment,0,0
d3-152,3,Szentendrei út,103,Szentendrei út 103.,19.049021,47.578209,street-segment,0,0
d3-153,3,Szérüskert utca,18,Szérüskert utca 18.,19.041791,47.553344,street-segment,0,0
d3-154,3,Szőlő utca,6,Szőlő utca 6.,19.03771,47.54089,street-segment,0,0
d3-155,3,Szőlő utca,19,Szőlő utca 19.,19.037606,47.542105,street-segment,0,0
d3-156,3,Szőlő utca,21,Szőlő utca 21.,19.037987,47.532248,street-segment,0,0
d3-157,3,Szőlő utca,25,Szőlő utca 25.,19.038112,47.533388,street-segment,0,0
d3-158,3,Szőlő utca,61,Szőlő utca 61.,19.038067,47.53234,street-segment,0,0
d3-159,3,Szomolnok utca,21,Szomolnok utca 21.,19.03682,47.535223,street-segment,0,0
d3-160,3,Tanuló utca,2,Tanuló utca 2.,19.043532,47.539026,street-segment,0,0
d3-161,3,Tavasz utca,15-17,Tavasz utca 15-17.,19.109195,47.559289,street-segment,0,0
d3-162,3,Tímár utca,2,Tímár utca 2.,19.044333,47.534107,street-segment,0,0
d3-163,3,Tímár utca,24,Tímár utca 24.,19.03614,47.534303,street-segment,0,0
d3-164,3,Tímár utca,28,Tímár utca 28.,19.036425,47.534328,street-segment,0,0
d3-165,3,Vályog utca,4/b,Vályog utca 4/b.,19.032141,47.540877,street-segment,0,0
d3-166,3,Veder utca,7,Veder utca 7.,19.039034,47.547371,street-segment,0,0
d3-167,3,Veder utca,13,Veder utca 13.,19.035946,47.548225,street-segment,0,0
d3-168,3,Veder utca,22,Veder utca 22.,19.038189,47.547439,street-segment,0,0
d3-169,3,Viador utca,3,Viador utca 3.,19.035434,47.533463,street-segment,0,0
d3-170,3,Vihar utca,28,Vihar utca 28.,19.037383,47.543166,street-segment,0,0
d3-171,3,Vizimolnár utca,2,Vizimolnár utca 2.,19.05966,47.567115,street-segment,0,0
d3-172,3,Vizimolnár utca,13,Vizimolnár utca 13.,19.054624,47.567899,street-segment,0,0
d3-173,3,Vörösvári út,13,Vörösvári út 13.,19.036557,47.543749,street-segment,0,0
d3-174,3,Vörösvári út,23,Vörösvári út 23.,19.038027,47.542575,street-segment,0,0
d3-175,3,Vörösvári út,27,Vörösvári út 27.,19.038808,47.542012,street-segment,0,0
d3-176,3,Vörösvári út,32,Vörösvári út 32.,19.037299,47.543238,street-segment,0,0
d3-177,3,Vörösvári út,56,Vörösvári út 56.,19.035372,47.544328,street-segment,0,0
d3-178,3,Vörösvári út,77,Vörösvári út 77.,19.037716,47.542935,street-segment,0,0
d3-179,3,Vörösvári út,92,Vörösvári út 92.,19.040314,47.541094,street-segment,0,0
d3-180,3,Vörösvári út,102,Vörösvári út 102.,19.030078,47.548277,street-segment,0,0
d3-181,3,Zápor utca,7/b,Zápor utca 7/b.,19.035328,47.541303,street-segment,0,0
d3-182,3,Zeyk Domokos utca,4,Zeyk Domokos utca 4.,19.029657,47.554098,street-segment,0,0
d3-183,3,Zichy utca,9,Zichy utca 9.,19.043653,47.537814,street-segment,0,0
d5-184,5,Akadémia utca,7,Akadémia utca 7.,19.046616,47.502251,street-segment,0,0
d5-185,5,Akadémia utca,9,Akadémia utca 9.,19.046128,47.503814,street-segment,0,0
d5-186,5,Akadémia utca,11,Akadémia utca 11.,19.046162,47.504543,street-segment,0,0
d5-187,5,Alkotmány utca,4,Alkotmány utca 4.,19.050247,47.507296,street-segment,0,0
d5-188,5,Alkotmány utca,21,Alkotmány utca 21.,19.048756,47.507191,street-segment,0,0
d5-189,5,Alkotmány utca,31,Alkotmány utca 31.,19.117577,47.54672,street-segment,0,0
d5-190,5,Arany János utca,27,Arany János utca 27.,19.123279,47.551783,street-segment,0,0
d5-191,5,Arany János utca,29,Arany János utca 29.,19.047329,47.501896,street-segment,0,0
d5-192,5,Aranykéz utca,3,Aranykéz utca 3.,19.0512,47.494819,street-segment,0,0
d5-193,5,Aulich utca,3,Aulich utca 3.,19.051815,47.505888,street-segment,0,0
d5-194,5,Aulich utca,4-6,Aulich utca 4-6.,19.170345,47.535926,street-segment,0,0
d5-195,5,Aulich utca,5,Aulich utca 5.,19.051256,47.505534,street-segment,0,0
d5-196,5,Bajcsy-Zsilinszky út,16,Bajcsy-Zsilinszky út 16.,19.054959,47.505693,street-segment,0,0
d5-197,5,Bajcsy-Zsilinszky út,24,Bajcsy-Zsilinszky út 24.,19.054989,47.507445,street-segment,0,0
d5-198,5,Bajcsy-Zsilinszky út,26,Bajcsy-Zsilinszky út 26.,19.054978,47.5024,street-segment,0,0
d5-199,5,Bajcsy-Zsilinszky út,34,Bajcsy-Zsilinszky út 34.,19.055503,47.5101,street-segment,0,0
d5-200,5,Bajcsy-Zsilinszky út,40,Bajcsy-Zsilinszky út 40.,19.054886,47.499907,street-segment,0,0
d5-201,5,Bajcsy-Zsilinszky út,48,Bajcsy-Zsilinszky út 48.,19.054848,47.498777,street-segment,0,0
d5-202,5,Bajcsy-Zsilinszky út,60,Bajcsy-Zsilinszky út 60.,19.054933,47.504384,street-segment,0,0
d5-203,5,Balassi Bálint utca,2/b,Balassi Bálint utca 2/b.,19.046806,47.509373,street-segment,0,0
d5-204,5,Balassi Bálint utca,16,Balassi Bálint utca 16.,19.04674,47.509407,street-segment,0,0
d5-205,5,Balassi Bálint utca,19,Balassi Bálint utca 19.,19.046756,47.509338,street-segment,0,0
d5-206,5,Balassi Bálint utca,21-23,Balassi Bálint utca 21-23.,19.046723,47.509367,street-segment,0,0
d5-207,5,Balassi Bálint utca,25,Balassi Bálint utca 25.,19.046639,47.50939,street-segment,0,0
d5-208,5,Balassi Bálint utca,27,Balassi Bálint utca 27.,19.046811,47.509437,street-segment,0,0
d5-209,5,Balaton utca,2,Balaton utca 2.,19.047862,47.511581,street-segment,0,1
d5-210,5,Balaton utca,12,Balaton utca 12.,19.05095,47.511086,street-segment,0,0
d5-211,5,Balaton utca,23,Balaton utca 23.,19.047025,47.511723,street-segment,0,1
d5-212,5,Bank utca,3,Bank utca 3.,19.052629,47.503277,street-segment,0,0
d5-213,5,Bank utca,6,Bank utca 6.,19.052704,47.503281,street-segment,0,0
d5-214,5,Bank utca,7,Bank utca 7.,19.053365,47.503319,street-segment,0,0
d5-215,5,Bástya utca,4,Bástya utca 4.,19.058686,47.48862,street-segment,0,0
d5-216,5,Bástya utca,9,Bástya utca 9.,19.06028,47.489611,street-segment,0,0
d5-217,5,Báthory utca,3,Báthory utca 3.,19.140547,47.454346,street-segment,0,0
d5-218,5,Báthory utca,4,Báthory utca 4.,19.139829,47.453846,street-segment,0,0
d5-219,5,Báthory utca,6,Báthory utca 6.,19.119576,47.559054,street-segment,0,0
d5-220,5,Báthory utca,7,Báthory utca 7.,19.05121,47.506166,street-segment,0,0
d5-221,5,Báthory utca,10,Báthory utca 10.,19.140196,47.454114,street-segment,0,0
d5-222,5,Báthory utca,17,Báthory utca 17.,19.049221,47.505884,street-segment,0,0
d5-223,5,Báthory utca,19,Báthory utca 19.,19.14124,47.454926,street-segment,0,0
d5-224,5,Bécsi utca,1,Bécsi utca 1.,19.026059,47.557079,street-segment,0,0
d5-225,5,Bécsi utca,3,Bécsi utca 3.,19.024421,47.560483,street-segment,0,0
d5-226,5,Bécsi utca,5,Bécsi utca 5.,19.034259,47.53499,street-segment,0,0
d5-227,5,Bihari János utca,16,Bihari János utca 16.,19.054122,47.51071,street-segment,0,0
d5-228,5,Deák Ferenc utca,15,Deák Ferenc utca 15.,19.049937,47.495768,street-segment,0,0
d5-229,5,Deák Ferenc utca,17,Deák Ferenc utca 17.,19.085471,47.565929,street-segment,0,0
d5-230,5,Deák Ferenc utca,19,Deák Ferenc utca 19.,19.085545,47.565725,street-segment,0,0
d5-231,5,Deák Ferenc utca,21,Deák Ferenc utca 21.,19.049929,47.49575,street-segment,0,0
d5-232,5,Dorottya utca,8,Dorottya utca 8.,19.049716,47.497078,street-segment,0,0
d5-233,5,Erzsébet tér,1,Erzsébet tér 1.,19.053259,47.497734,street-segment,0,0
d5-234,5,Erzsébet tér,5,Erzsébet tér 5.,19.054698,47.497966,street-segment,0,0
d5-235,5,Erzsébet tér,12,Erzsébet tér 12.,19.053827,47.497779,street-segment,0,0
d5-236,5,Falk Miksa utca,3,Falk Miksa utca 3.,19.048826,47.512648,street-segment,0,1
d5-237,5,Falk Miksa utca,4,Falk Miksa utca 4.,19.048141,47.510062,street-segment,0,0
d5-238,5,Falk Miksa utca,5,Falk Miksa utca 5.,19.048673,47.512001,street-segment,0,1
d5-239,5,Falk Miksa utca,8,Falk Miksa utca 8.,19.048571,47.512133,street-segment,0,1
d5-240,5,Falk Miksa utca,10,Falk Miksa utca 10.,19.048124,47.509921,street-segment,0,0
d5-241,5,Falk Miksa utca,12,Falk Miksa utca 12.,19.048772,47.512723,street-segment,0,1
d5-242,5,Falk Miksa utca,13,Falk Miksa utca 13.,19.048211,47.510002,street-segment,0,0
d5-243,5,Falk Miksa utca,18-20,Falk Miksa utca 18-20.,19.048835,47.51264,street-segment,0,1
d5-244,5,Falk Miksa utca,28,Falk Miksa utca 28.,19.048081,47.510049,street-segment,0,0
d5-245,5,Fehér hajó utca,5,Fehér hajó utca 5.,19.053312,47.496098,street-segment,0,0
d5-246,5,Fehér hajó utca,8-10,Fehér hajó utca 8-10.,19.052787,47.495971,street-segment,0,0
d5-247,5,Fejér György utca,10,Fejér György utca 10.,19.058309,47.489782,street-segment,0,0
d5-248,5,Fővám tér,4,Fővám tér 4.,19.057,47.486657,street-segment,0,0
d5-249,5,Galamb utca,5,Galamb utca 5.,19.051287,47.493708,street-segment,0,0
d5-250,5,Garibaldi utca,1,Garibaldi utca 1.,19.047088,47.504901,street-segment,0,0
d5-251,5,Garibaldi utca,3,Garibaldi utca 3.,19.04717,47.504879,street-segment,0,0
d5-252,5,Garibaldi utca,5,Garibaldi utca 5.,19.047174,47.504924,street-segment,0,0
d5-253,5,Garibaldi utca,7,Garibaldi utca 7.,19.047112,47.504896,street-segment,0,0
d5-254,5,Gerlóczy utca,1,Gerlóczy utca 1.,19.057067,47.496225,street-segment,0,0
d5-255,5,Haris köz,5,Haris köz 5.,19.053796,47.493571,street-segment,0,0
d5-256,5,Hercegprímás utca,3,Hercegprímás utca 3.,19.052524,47.502939,street-segment,0,0
d5-257,5,Hercegprímás utca,5,Hercegprímás utca 5.,19.052666,47.50281,street-segment,0,0
d5-258,5,Hercegprímás utca,7,Hercegprímás utca 7.,19.052622,47.502804,street-segment,0,0
d5-259,5,Hercegprímás utca,10,Hercegprímás utca 10.,19.052686,47.502944,street-segment,0,0
d5-260,5,Hercegprímás utca,12,Hercegprímás utca 12.,19.05264,47.502872,street-segment,0,0
d5-261,5,Hercegprímás utca,19,Hercegprímás utca 19.,19.052659,47.502883,street-segment,0,0
d5-262,5,Hold utca,6,Hold utca 6.,19.051967,47.507167,street-segment,0,0
d5-263,5,Hold utca,27,Hold utca 27.,19.052167,47.506051,street-segment,0,0
d5-264,5,Hold utca,29,Hold utca 29.,19.052232,47.505534,street-segment,0,0
d5-265,5,Honvéd utca,16,Honvéd utca 16.,19.049575,47.50852,street-segment,0,0
d5-266,5,Honvéd utca,38,Honvéd utca 38.,19.050213,47.505568,street-segment,0,0
d5-267,5,Honvéd utca,40,Honvéd utca 40.,19.049593,47.508465,street-segment,0,0
d5-268,5,Jászai Mari tér,1,Jászai Mari tér 1.,19.047413,47.514252,street-segment,0,1
d5-269,5,József Attila utca,22,József Attila utca 22.,19.051556,47.499015,street-segment,0,0
d5-270,5,József nádor tér,9,József nádor tér 9.,19.050351,47.497623,street-segment,0,0
d5-271,5,Kálmán Imre utca,15,Kálmán Imre utca 15.,19.052496,47.506855,street-segment,0,0
d5-272,5,Kálmán Imre utca,21,Kálmán Imre utca 21.,19.050328,47.50667,street-segment,0,0
d5-273,5,Kálmán Imre utca,24,Kálmán Imre utca 24.,19.049427,47.506589,street-segment,0,0
d5-274,5,Károly körút,8,Károly körút 8.,19.058799,47.495847,street-segment,0,0
d5-275,5,Károly körút,12,Károly körút 12.,19.058042,47.495987,street-segment,0,0
d5-276,5,Károly körút,14,Károly körút 14.,19.060084,47.494379,street-segment,0,0
d5-277,5,Károly körút,24,Károly körút 24.,19.05549,47.49749,street-segment,0,0
d5-278,5,Károly körút,26,Károly körút 26.,19.058857,47.49552,street-segment,0,0
d5-279,5,Károlyi Mihály utca,13,Károlyi Mihály utca 13.,19.053762,47.506404,district-bbox,0,0
d5-280,5,Kígyó utca,4-6,Kígyó utca 4-6.,19.053544,47.492869,street-segment,0,0
d5-281,5,Kossuth Lajos tér,4,Kossuth Lajos tér 4.,19.046551,47.508962,street-segment,0,0
d5-282,5,Kossuth Lajos utca,12,Kossuth Lajos utca 12.,19.055796,47.493257,street-segment,0,0
d5-283,5,Kossuth Lajos utca,15,Kossuth Lajos utca 15.,19.15711,47.519644,street-segment,0,0
d5-284,5,Magyar utca,3,Magyar utca 3.,19.059324,47.493709,street-segment,0,0
d5-285,5,Magyar utca,5,Magyar utca 5.,19.060161,47.492384,street-segment,0,0
d5-286,5,Magyar utca,27,Magyar utca 27.,19.059861,47.492954,street-segment,0,0
d5-287,5,Március 15 tér,3,Március 15 tér 3.,19.05267,47.491627,street-segment,0,0
d5-288,5,Markó utca,7,Markó utca 7.,19.050477,47.509409,street-segment,0,0
d5-289,5,Molnár utca,30,Molnár utca 30.,19.053149,47.490627,street-segment,0,0
